aes,wmo,REP_DATE,temp,td,rh,ws,wg,wdir,pres,vis,precip,rndays,sog,ffmc,dmc,dc,bui,isi,fwi,dsr,opts,calcstatus,Station,Distance,name,lon,lat,elev,ACQ_DATE,ATTK_DATE,CAUSE,CFS_ECOZ,CFS_NOTE1,CFS_NOTE2,CFS_REF_ID,DECADE,ECODISTRIC,ECOREGION,ECOZONE,FIRENAME,FIRE_ID,FIRE_TYPE,LATITUDE,LONGITUDE,MORE_INFO,OUT_DATE,PROTZONE,SIZE_HA,SRC_AGENCY,SRC_AGY2,fire_label,Month,Year
3065995,71369,6/20/19,18,13,72.7,13,13,290,1009.9,14.5,19.2,0,0,47.5,14.4,311.5,25.9,0.2,0.2,0,                          M=1:          ,1,CYZH,72.5643499,SLAVE+LAKE,-114.783,55.3,583,6/1/20,,L,9, , ,AB-2019-SWF118,2010-2019,609,142,9, ,SWF118,Wildfire,56.067933,-113.518267, ,, ,0.2,AB,AB,1,6,2019
4060983,71077,6/20/19,24.2,7,33,16.3,23.9,95,1010.6,24.1,0,12,0,90.9,55.1,218.7,67.6,11.1,27.9,9.8,                          M=1:          ,1,CWVT,36.89312768,BUFFALO+NARROWS+AUT,-108.417,55.833,440,4/3/20,,L,9, , ,SK-2019-19LX-PARKER,2010-2019,645,139,9,19LX-PARKER,19LX-PARKER,Wildfire,55.300117,-108.38005, ,6/22/19 0:00, ,0.2,SK,SK,1,6,2019
4060983,71077,6/21/19,21.3,8.5,44,5.9,10.1,332,1015.1,24.1,0,13,0,90.4,58.5,225.9,71,6.1,18.7,4.9,                          M=1:          ,1,CWVT,9.195041225,BUFFALO+NARROWS+AUT,-108.417,55.833,440,4/3/20,,L,9, , ,SK-2019-19BN-MIKE,2010-2019,640,139,9,19BN-MIKE,19BN-MIKE,Wildfire,55.700433,-108.43395, ,6/22/19 0:00, ,1,SK,SK,1,6,2019
4064149,71586,6/21/19,21.3,7.5,41.1,14.8,21.9,50,1013.6,20.3,0,5,0,90.8,31.9,197.9,45.5,10.1,21.3,6.1,                          M=1:          ,1,CXOX,71.05709271,LA+RONGE+RCS,-105.267,55.15,379,4/3/20,,L,, , ,SK-2019-19LA-HEWETS,2010-2019,347,88,6,19LA-HEWETS,19LA-HEWETS,Wildfire,56.13575,-105.777317, ,6/26/19 0:00, ,27,SK,SK,1,6,2019
4060983,71077,6/21/19,21.3,8.5,44,5.9,10.1,332,1015.1,24.1,0,13,0,90.4,58.5,225.9,71,6.1,18.7,4.9,                          M=1:          ,1,CWVT,65.11554779,BUFFALO+NARROWS+AUT,-108.417,55.833,440,4/3/20,,L,9, , ,SK-2019-19BN-CAT,2010-2019,637,139,9,19BN-CAT,19BN-CAT,Wildfire,56.561683,-109.4855, ,7/3/19 0:00, ,5.5,SK,SK,1,6,2019
2100LRP,71966,6/21/19,26.4,3.5,23,11.2,17.1,219,1015.3,32.2,0.5,0,0,93.7,78.4,341.5,99.6,12.7,36.9,16.2,                          M=1:          ,1,CWON,21.46237459,DAWSON,-139.133,64.067,370,5/12/20,,L,12, , ,YT-2019-2019DA016,2010-2019,882,172,12, ,2019DA016, ,64.13646667,-139.8234333,Top of World Highway,,Full FMZ,0.3,YT,YT,1,6,2019
2202402,71361,6/21/19,7,4.6,85,16.8,21.7,57,1022.9,22.6,0.8,0,0,77.7,68.8,387.2,95.2,2.1,9.8,1.5,                          M=1:          ,1,CZHY,24.47099717,HAY+RIVER+CLIMATE,-115.783,60.833,164,5/4/20,,L,4, , ,NT-2019-SS015-19,2010-2019,242,64,4, ,SS015-19, ,60.7845,-116.499666, ,6/22/19 0:00, ,0.01,NT,NT,1,6,2019
2202402,71361,6/21/19,7,4.6,85,16.8,21.7,57,1022.9,22.6,0.8,0,0,77.7,68.8,387.2,95.2,2.1,9.8,1.5,                          M=1:          ,1,CZHY,23.71629175,HAY+RIVER+CLIMATE,-115.783,60.833,164,5/4/20,,L,4, , ,NT-2019-SS014-19,2010-2019,242,64,4, ,SS014-19, ,60.785166,-116.477333, ,6/22/19 0:00, ,0.01,NT,NT,1,6,2019
5061649,71632,6/21/19,26.9,5.4,25.3,7.4,15.5,140,1014.8,16,0,12,0,94.7,61.9,169,64.6,12,28.7,10.3,                          M=1:          ,1,CPLE,18.64887661,LYNN+LAKE+RCS,-101.067,56.85,354,1/16/20,,L,, , ,MB-2019-MB2019NE027,2010-2019,344,88,6, ,MB2019NE027, ,56.580556,-101.055278,ZONE: W; RESPONSE: FUL,6/27/19 0:00, ,4.3,MB,MB,1,6,2019
4064149,71586,6/21/19,21.3,7.5,41.1,14.8,21.9,50,1013.6,20.3,0,5,0,90.8,31.9,197.9,45.5,10.1,21.3,6.1,                          M=1:          ,1,CXOX,62.30262444,LA+RONGE+RCS,-105.267,55.15,379,4/3/20,,L,, , ,SK-2019-19LA-NAGYL,2010-2019,347,88,6,19LA-NAGYL,19LA-NAGYL,Wildfire,56.049867,-105.330567, ,6/27/19 0:00, ,0.1,SK,SK,1,6,2019
5061649,71632,6/21/19,26.9,5.4,25.3,7.4,15.5,140,1014.8,16,0,12,0,94.7,61.9,169,64.6,12,28.7,10.3,                          M=1:          ,1,CPLE,18.6436112,LYNN+LAKE+RCS,-101.067,56.85,354,1/16/20,,L,, , ,MB-2019-MB2019NE028,2010-2019,344,88,6, ,MB2019NE028, ,56.580556,-101.068333,ZONE: W; RESPONSE: FUL,6/27/19 0:00, ,25.2,MB,MB,1,6,2019
5061649,71632,6/21/19,26.9,5.4,25.3,7.4,15.5,140,1014.8,16,0,12,0,94.7,61.9,169,64.6,12,28.7,10.3,                          M=1:          ,1,CPLE,23.48777893,LYNN+LAKE+RCS,-101.067,56.85,354,1/16/20,,L,, , ,MB-2019-MB2019NE031,2010-2019,349,88,6, ,MB2019NE031, ,56.771944,-100.464722,ZONE: W; RESPONSE: FUL,6/27/19 0:00, ,0.2,MB,MB,1,6,2019
5061649,71632,6/21/19,26.9,5.4,25.3,7.4,15.5,140,1014.8,16,0,12,0,94.7,61.9,169,64.6,12,28.7,10.3,                          M=1:          ,1,CPLE,21.85678619,LYNN+LAKE+RCS,-101.067,56.85,354,1/16/20,,L,, , ,MB-2019-MB2019NE026,2010-2019,349,88,6, ,MB2019NE026, ,56.628333,-100.6575,ZONE: W; RESPONSE: FUL,6/26/19 0:00, ,7,MB,MB,1,6,2019
3064528,71255,6/21/19,20.7,11.4,55,6.9,17,38,1015.78,18.1,1.8,0,0,78.1,34.2,180.1,46.4,1.4,3.8,0.3,                          M=1:          ,1,CWMX,50.0285468,MILDRED+LAKE,-111.567,57.033,310,6/1/20,,L,9, , ,AB-2019-MWF034,2010-2019,632,139,9, ,MWF034,Wildfire,57.568083,-110.6688, ,, ,0.1,AB,AB,1,6,2019
5061649,71632,6/21/19,26.9,5.4,25.3,7.4,15.5,140,1014.8,16,0,12,0,94.7,61.9,169,64.6,12,28.7,10.3,                          M=1:          ,1,CPLE,4.602455677,LYNN+LAKE+RCS,-101.067,56.85,354,1/16/20,,L,, , ,MB-2019-MB2019NE030,2010-2019,344,88,6, ,MB2019NE030, ,56.820278,-101.175556,ZONE: W; RESPONSE: FUL,6/25/19 0:00, ,0.1,MB,MB,1,6,2019
4064149,71586,6/21/19,21.3,7.5,41.1,14.8,21.9,50,1013.6,20.3,0,5,0,90.8,31.9,197.9,45.5,10.1,21.3,6.1,                          M=1:          ,1,CXOX,59.6210973,LA+RONGE+RCS,-105.267,55.15,379,4/3/20,,L,, , ,SK-2019-19LA-SANDFLY,2010-2019,347,88,6,19LA-SANDFLY,19LA-SANDFLY,Wildfire,55.8475,-106.158833, ,6/26/19 0:00, ,0.3,SK,SK,1,6,2019
4064149,71586,6/21/19,21.3,7.5,41.1,14.8,21.9,50,1013.6,20.3,0,5,0,90.8,31.9,197.9,45.5,10.1,21.3,6.1,                          M=1:          ,1,CXOX,67.59653364,LA+RONGE+RCS,-105.267,55.15,379,4/3/20,,L,, , ,SK-2019-19LA-GORDON,2010-2019,347,88,6,19LA-GORDON,19LA-GORDON,Wildfire,55.895609,-106.380296, ,6/26/19 0:00, ,0.1,SK,SK,1,6,2019
4063605,71331,6/21/19,21.8,8.2,41.8,5.6,10,150,1014.6,20.9,0.7,0,0,89,53.5,201.5,64.3,5,15.2,3.3,                          M=1:          ,1,CPIF,22.74057671,ISLAND+FALLS+AUT,-102.35,55.533,297,4/3/20,,L,, , ,SK-2019-19DB-SCIMITAR,2010-2019,353,88,6,19DB-SCIMITAR,19DB-SCIMITAR,Wildfire,55.833919,-102.584143, ,6/28/19 0:00, ,56.6,SK,SK,1,6,2019
4067655,71451,6/21/19,22.2,11.8,51.9,5.6,20.18641026,43,1014.8,18.9,0.9,0,0,85.7,62.5,213.4,72.1,3.1,11,1.9,                   IDW=WS:M=1:          ,1,CWJH,44.66160502,SOUTHEND,-103.283,56.333,344,4/3/20,,L,, , ,SK-2019-19LA-GOW,2010-2019,347,88,6,19LA-GOW,19LA-GOW,Wildfire,56.39875,-104.439967, ,6/27/19 0:00, ,0.5,SK,SK,1,6,2019
3064528,71255,6/22/19,20.1,12.3,61,11.4,20,16,1012.66,16.5,3,0,0,70,29.1,183.4,41.6,1.1,2.7,0.2,                          M=1:          ,1,CWMX,59.17406186,MILDRED+LAKE,-111.567,57.033,310,6/1/20,,L,9, , ,AB-2019-MWF036,2010-2019,633,139,9, ,MWF036,Wildfire,57.5637,-110.328283, ,, ,0.01,AB,AB,1,6,2019
3064528,71255,6/22/19,20.1,12.3,61,11.4,20,16,1012.66,16.5,3,0,0,70,29.1,183.4,41.6,1.1,2.7,0.2,                          M=1:          ,1,CWMX,54.78475976,MILDRED+LAKE,-111.567,57.033,310,6/1/20,,L,9, , ,AB-2019-MWF039,2010-2019,608,142,9, ,MWF039,Wildfire,56.594533,-112.76905, ,, ,0.01,AB,AB,1,6,2019
3064528,71255,6/22/19,20.1,12.3,61,11.4,20,16,1012.66,16.5,3,0,0,70,29.1,183.4,41.6,1.1,2.7,0.2,                          M=1:          ,1,CWMX,58.60975098,MILDRED+LAKE,-111.567,57.033,310,6/1/20,,L,9, , ,AB-2019-SWF126,2010-2019,608,142,9, ,SWF126,Wildfire,56.93595,-113.10825, ,, ,0.58,AB,AB,1,6,2019
3064528,71255,6/22/19,20.1,12.3,61,11.4,20,16,1012.66,16.5,3,0,0,70,29.1,183.4,41.6,1.1,2.7,0.2,                          M=1:          ,1,CWMX,61.62149249,MILDRED+LAKE,-111.567,57.033,310,6/1/20,,L,9, , ,AB-2019-SWF125,2010-2019,608,142,9, ,SWF125,Wildfire,57.046202,-113.20043, ,, ,1.6,AB,AB,1,6,2019
3064528,71255,6/22/19,20.1,12.3,61,11.4,20,16,1012.66,16.5,3,0,0,70,29.1,183.4,41.6,1.1,2.7,0.2,                          M=1:          ,1,CWMX,58.28687513,MILDRED+LAKE,-111.567,57.033,310,6/1/20,,L,9, , ,AB-2019-MWF038,2010-2019,608,142,9, ,MWF038,Wildfire,56.582717,-112.864867, ,, ,0.27,AB,AB,1,6,2019
3064528,71255,6/22/19,20.1,12.3,61,11.4,20,16,1012.66,16.5,3,0,0,70,29.1,183.4,41.6,1.1,2.7,0.2,                          M=1:          ,1,CWMX,34.46329949,MILDRED+LAKE,-111.567,57.033,310,6/1/20,,L,9, , ,AB-2019-MWF040,2010-2019,608,142,9, ,MWF040,Wildfire,57.071217,-112.478233, ,, ,0.1,AB,AB,1,6,2019
3064528,71255,6/22/19,20.1,12.3,61,11.4,20,16,1012.66,16.5,3,0,0,70,29.1,183.4,41.6,1.1,2.7,0.2,                          M=1:          ,1,CWMX,76.85280293,MILDRED+LAKE,-111.567,57.033,310,6/1/20,,L,9, , ,AB-2019-SWF123,2010-2019,609,142,9, ,SWF123,Wildfire,56.412633,-113.242817, ,, ,0.1,AB,AB,1,6,2019
3064528,71255,6/22/19,20.1,12.3,61,11.4,20,16,1012.66,16.5,3,0,0,70,29.1,183.4,41.6,1.1,2.7,0.2,                          M=1:          ,1,CWMX,69.33089665,MILDRED+LAKE,-111.567,57.033,310,6/1/20,,L,9, , ,AB-2019-SWF124,2010-2019,609,142,9, ,SWF124,Wildfire,56.4877,-113.09755, ,, ,0.01,AB,AB,1,6,2019
4061620,71075,6/22/19,15.6,7,56.8,14.8,27.7,70,1017.2,17.4,0,1,0,88.3,52.8,113.9,52.7,7.1,17.8,4.5,                          M=1:          ,1,CWWC,47.56525163,COLLINS+BAY+SK,-103.683,58.233,413,4/3/20,,L,, , ,SK-2019-19SR-HAGLUND,2010-2019,279,71,5,19SR-HAGLUND,19SR-HAGLUND,Wildfire,58.109753,-102.403321, ,6/27/19 0:00, ,0.5,SK,SK,1,6,2019
3075488,71246,6/22/19,19,8.2,49,5.6,8.6,258,1015.2,21,0.9,0,0,63.2,12.6,152,20.9,0.6,0.6,0,                          M=1:          ,1,CWRD,14.48767391,RED+EARTH,-115.283,56.55,546,6/1/20,,L,9, , ,AB-2019-SWF122,2010-2019,604,139,9, ,SWF122,Wildfire,56.505167,-114.912917, ,, ,0.01,AB,AB,1,6,2019
1148705,71401,6/22/19,21.5,7.8,41,3.9,13.4,184,1016.3,23.6,0,4,0,90.8,101,348.3,117.1,5.8,23.4,7.2,                          M=1:          ,1,CXWF,42.16113901,WARFIELD+RCS,-117.733,49.117,567,5/5/20,,L,14, , ,BC-2019-2019-N50693,2010-2019,1012,212,14, ,2019-N50693,Fire,49.6359,-118.2244, ,, ,0.02,BC,BC,1,6,2019
4061620,71075,6/22/19,15.6,7,56.8,14.8,27.7,70,1017.2,17.4,0,1,0,88.3,52.8,113.9,52.7,7.1,17.8,4.5,                          M=1:          ,1,CWWC,45.80535697,COLLINS+BAY+SK,-103.683,58.233,413,4/3/20,,L,, , ,SK-2019-19SR-HULL,2010-2019,279,71,5,19SR-HULL,19SR-HULL,Wildfire,58.1295,-102.445433, ,6/27/19 0:00, ,32,SK,SK,1,6,2019
4061620,71075,6/22/19,15.6,7,56.8,14.8,27.7,70,1017.2,17.4,0,1,0,88.3,52.8,113.9,52.7,7.1,17.8,4.5,                          M=1:          ,1,CWWC,45.09043576,COLLINS+BAY+SK,-103.683,58.233,413,4/3/20,,L,, , ,SK-2019-19SR-KEEPING,2010-2019,279,71,5,19SR-KEEPING,19SR-KEEPING,Wildfire,58.0944,-102.4784, ,6/27/19 0:00, ,0.5,SK,SK,1,6,2019
4061620,71075,6/22/19,15.6,7,56.8,14.8,27.7,70,1017.2,17.4,0,1,0,88.3,52.8,113.9,52.7,7.1,17.8,4.5,                          M=1:          ,1,CWWC,21.79553369,COLLINS+BAY+SK,-103.683,58.233,413,4/3/20,,L,, , ,SK-2019-19SR-THOMPSON,2010-2019,339,87,6,19SR-THOMPSON,19SR-THOMPSON,Wildfire,58.087016,-104.21096, ,6/27/19 0:00, ,0.4,SK,SK,1,6,2019
5062840,71334,6/23/19,5.5,5.1,97.3,14.8,25.1,70,1010.6,16,12.8,0,0,21.5,15.6,33.6,15.6,0,0,0,                          M=1:          ,1,CXBQ,39.8802272,TADOULE+LAKE+CS,-98.5,58.717,262,1/16/20,,L,, , ,MB-2019-MB2019NE032,2010-2019,279,71,5, ,MB2019NE032, ,59.203889,-99.096389,ZONE: W; RESPONSE: MON,6/27/19 0:00, ,28.3,MB,MB,1,6,2019
3064528,71255,6/23/19,15.1,12.8,86,19.1,26.1,336,1005.89,16.4,3.1,0,0,54.2,23,185.5,35.1,0.7,0.9,0,                          M=1:          ,1,CWMX,52.58026124,MILDRED+LAKE,-111.567,57.033,310,6/1/20,,L,9, , ,AB-2019-MWF041,2010-2019,608,142,9, ,MWF041,Wildfire,56.6582,-112.7733, ,, ,0.01,AB,AB,1,6,2019
3062660,71483,6/23/19,13.5,8.9,74,16.4,20.18641026,230,1006.51,26.7,2.3,0,0,57.7,3.2,85.4,5.8,0.8,0.4,0,                          M=1:          ,1,CPFB,21.64965878,FORT+ASSINIBOINE+AGCM,-114.767,54.417,676,6/1/20,,L,9, , ,AB-2019-WWF038,2010-2019,619,145,9, ,WWF038,Wildfire,54.585767,-115.219933, ,, ,0.2,AB,AB,1,6,2019
3072659,71056,6/23/19,14.7,10.9,78,24,33.3,55,1009.5,21.3,0.2,0,0,83.9,56.1,197.2,65.6,6.1,17.9,4.5,                          M=1:          ,1,CPCH,32.52263782,FORT+CHIPEWYAN+RCS,-111.117,58.767,238,4/22/20,,L,9, , ,PC-WB-2019-2019WB7, ,577,136,9,Fire 7,2019WB7, ,58.7327,-112.0187, ,,Monitored Response,676.1,PC-WB,PC,1,6,2019
3073140,71066,6/23/19,22,12,53,11.8,20.18641026,3,1008.1,11.3,0,2,0,85.8,47,317.7,68.6,4.2,14,2.9,                  IDW=WSD:M=1:          ,1,CYOJ,93.73855224,HIGH+LEVEL+A,-117.167,58.617,338,6/1/20,,L,4, , ,AB-2019-HWF096,2010-2019,244,64,4, ,HWF096,Wildfire,59.002883,-119.66935, ,, ,5.8,AB,AB,1,6,2019
3065995,71369,6/23/19,18,12,68.1,13,13,320,1007.4,14.5,0,2,0,75.9,13,322.1,23.7,1.6,2.6,0.1,                          M=1:          ,1,CYZH,12.40085156,SLAVE+LAKE,-114.783,55.3,583,6/1/20,,L,9, , ,AB-2019-SWF127,2010-2019,614,139,9, ,SWF127,Wildfire,55.432667,-114.571333, ,, ,0.01,AB,AB,1,6,2019
2202200,71934,6/24/19,22,11,49.8,14.8,14.8,10,1006.6,24.1,0.2,0,0,86.9,48.6,410.1,75,5.8,18.6,4.8,                          M=1:          ,1,CYSM,20.84096883,FORT+SMITH+A,-111.967,60.017,205,4/22/20,,L,9, , ,PC-WB-2019-2019WB8, ,576,136,9,Parson's,2019WB8, ,59.7928,-112.367, ,,Modified Response,663.2,PC-WB,PC,1,6,2019
2204100,71936,6/24/19,20,12,60.2,13,13,210,1009.5,24.1,2.1,0,0,75,27.6,286.1,44.4,1.5,4.1,0.3,                          M=1:          ,1,CYZF,47.67913876,YELLOWKNIFE+A,-114.433,62.467,206,5/4/20,,L,, , ,NT-2019-ZF011-19,2010-2019,261,69,5, ,ZF011-19, ,62.833333,-115.7, ,6/26/19 0:00, ,6,NT,NT,1,6,2019
2100693,71990,6/24/19,1.8,-12.4,34,11.4,17.8,90,1018.2,44.1,0.1,0,0,89.2,23.7,142,33.4,6.8,13.6,2.7,                          M=1:          ,1,CWNV,57.50744749,MACMILLAN+PASS,-130.033,63.25,1379,5/12/20,,L,12, , ,YT-2019-2019RR003,2010-2019,903,176,12, ,2019RR003, ,62.53716667,-130.9663333,N. of Jackfish Lake. Prevost River.,,Wilderness FMZ,15000,YT,YT,1,6,2019
2100LRP,71966,6/24/19,21.6,9.1,45,8.4,13.8,226,1013.4,32.2,0.7,0,0,89.2,94.1,364.4,114.3,5.8,23.1,7,                          M=1:          ,1,CWON,7.152687781,DAWSON,-139.133,64.067,370,5/12/20,,L,12, , ,YT-2019-2019DA018,2010-2019,881,172,12, ,2019DA018, ,64.0696,-139.36875,Midnight Dome/Lookout Tower,,Critical FMZ,0.2,YT,YT,1,6,2019
2100LRP,71966,6/24/19,21.6,9.1,45,8.4,13.8,226,1013.4,32.2,0.7,0,0,89.2,94.1,364.4,114.3,5.8,23.1,7,                          M=1:          ,1,CWON,39.59885612,DAWSON,-139.133,64.067,370,5/12/20,,L,12, , ,YT-2019-2019DA017,2010-2019,881,172,12, ,2019DA017, ,63.49781667,-139.2538167,North Henderson,,Wilderness FMZ,4428,YT,YT,1,6,2019
2204100,71936,6/24/19,20,12,60.2,13,13,210,1009.5,24.1,2.1,0,0,75,27.6,286.1,44.4,1.5,4.1,0.3,                          M=1:          ,1,CYZF,45.96026333,YELLOWKNIFE+A,-114.433,62.467,206,5/4/20,,L,, , ,NT-2019-ZF010-19,2010-2019,261,69,5, ,ZF010-19, ,62.783333,-115.7, ,6/25/19 0:00, ,1,NT,NT,1,6,2019
4067799,71132,6/24/19,13.2,9.4,77.9,13,27.8,30,1005.2,16,0.6,0,0,49.7,25.1,425.7,43.8,0.3,0.5,0,                          M=1:          ,1,CYSF,87.93158392,STONY+RAPIDS,-105.833,59.25,244,5/4/20,,L,, , ,NT-2019-SS016-19,2010-2019,273,71,5, ,SS016-19, ,60.485833,-106.416666, ,6/25/19 0:00, ,622,NT,NT,1,6,2019
2201022,71503,6/24/19,18.3,6.3,46,9.9,13.2,148,1012.9,36.2,0,2,0,87.9,26.3,239.6,41.2,5.3,12.4,2.3,                          M=1:          ,1,CXDE,27.61196169,DELINE+CS,-123.433,65.217,213,5/4/20,,L,4, , ,NT-2019-VQ003-19,2010-2019,218,55,4, ,VQ003-19, ,65.0165,-124.250666, ,7/17/19 0:00, ,6.3,NT,NT,1,6,2019
1123996,71644,6/24/19,20.3,4.7,36,15.6,20.18641026,221,1012.8,14.6,0.9,0,0,87.7,72.6,620.4,112.3,6.8,25.5,8.4,                  IDW=WSD:M=1:          ,1,CVKU,15.23675954,KELOWNA+UBCO,-119.4,49.933,456,5/5/20,,L,14, , ,BC-2019-2019-K50712,2010-2019,1006,209,14, ,2019-K50712,Fire,49.9271,-119.7414, ,, ,0.009,BC,BC,1,6,2019
1161663,71474,6/25/19,17.4,4.3,42,5,14,94,1011.5,31.7,3,0,0,63.3,12,199.3,20.9,0.6,0.6,0,                          M=1:          ,1,CNCN,25.04367122,CLINTON+RCS,-121.5,51.15,1059,5/5/20,,L,14, , ,BC-2019-2019-C40723,2010-2019,979,202,14, ,2019-C40723,Fire,51.2916,-122.031, ,, ,0.009,BC,BC,1,6,2019
1126146,71889,6/25/19,23,9,41,14.8,14.8,10,1009,24.1,0.01,1,0,89.7,127.4,685.6,174,8.7,34.8,14.5,                          M=1:          ,1,CYYF,1.262959005,PENTICTON+A,-119.6,49.467,344,5/5/20,,L,14, , ,BC-2019-2019-K50722,2010-2019,1007,209,14, ,2019-K50722,Fire,49.4824,-119.6151, ,, ,0.009,BC,BC,1,6,2019
6012199,71295,6/25/19,24.1,12.5,49,11.6,20.18641026,277,1001.44,13.6,0,2,0,87.5,58.9,173.6,63.8,5.4,16.1,3.7,             IDW=T:RH:WSD:M=1:          ,1,CXEA,6.336462078,EAR+FALLS+AUT,-93.217,50.633,363,4/3/20,,L,, , ,ON-2019-RED36,2010-2019,374,90,6, ,RED36, ,50.5896,-93.3439, ,6/30/19 0:00, ,0.699999988,ON,ON,1,6,2019
6016975,71854,6/25/19,25.1,11.8,44.3,9.2,20.18641026,274,1000.93,13.6,0.13,0,0,88.9,59.3,205.7,68.9,5.8,17.8,4.4,           IDW=T:RH:WSD:R:M=1:          ,1,CYRL,24.84765121,RED+LAKE+A,-93.8,51.067,386,4/3/20,,L,, , ,ON-2019-RED33,2010-2019,372,90,6, ,RED33, ,51.1005,-94.3682, ,6/28/19 0:00, ,2.400000095,ON,ON,1,6,2019
6016975,71854,6/25/19,25.1,11.8,44.3,9.2,20.18641026,274,1000.93,13.6,0.13,0,0,88.9,59.3,205.7,68.9,5.8,17.8,4.4,           IDW=T:RH:WSD:R:M=1:          ,1,CYRL,51.08048391,RED+LAKE+A,-93.8,51.067,386,4/3/20,,L,, , ,ON-2019-RED34,2010-2019,373,90,6, ,RED34, ,50.8959,-94.9388, ,7/31/19 0:00, ,0.200000003,ON,ON,1,6,2019
6016975,71854,6/25/19,25.1,11.8,44.3,9.2,20.18641026,274,1000.93,13.6,0.13,0,0,88.9,59.3,205.7,68.9,5.8,17.8,4.4,           IDW=T:RH:WSD:R:M=1:          ,1,CYRL,45.58476534,RED+LAKE+A,-93.8,51.067,386,4/3/20,,L,, , ,ON-2019-RED32,2010-2019,372,90,6, ,RED32, ,51.6925,-93.4665, ,6/25/19 0:00, ,0.100000001,ON,ON,1,6,2019
6016975,71854,6/25/19,25.1,11.8,44.3,9.2,20.18641026,274,1000.93,13.6,0.13,0,0,88.9,59.3,205.7,68.9,5.8,17.8,4.4,           IDW=T:RH:WSD:R:M=1:          ,1,CYRL,19.63041762,RED+LAKE+A,-93.8,51.067,386,4/3/20,,L,, , ,ON-2019-RED43,2010-2019,372,90,6, ,RED43, ,51.2788,-94.1009, ,7/7/19 0:00, ,2.5,ON,ON,1,6,2019
2204100,71936,6/25/19,22,5,33.1,11.1,11.1,30,1012.4,24.1,0.01,1,0,87.9,32.1,293.5,50.5,5.5,14.4,3.1,                          M=1:          ,1,CYZF,34.15619618,YELLOWKNIFE+A,-114.433,62.467,206,5/4/20,,L,, , ,NT-2019-ZF013-19,2010-2019,261,69,5, ,ZF013-19, ,62.634166,-115.438166, ,6/27/19 0:00, ,1,NT,NT,1,6,2019
6016975,71854,6/25/19,25.1,11.8,44.3,9.2,20.18641026,274,1000.93,13.6,0.13,0,0,88.9,59.3,205.7,68.9,5.8,17.8,4.4,           IDW=T:RH:WSD:R:M=1:          ,1,CYRL,26.34066174,RED+LAKE+A,-93.8,51.067,386,4/3/20,,L,,location not ignition - coords derived from poly, ,ON-2019-RED40,2010-2019,372,90,6, ,RED40, ,51.38664799,-93.469693,Objective: FUL; Type: IFR; Accuracy: Within 100 metres,9/5/19 0:00, ,30213,ON,ON,1,6,2019
2202678,71163,6/25/19,17.5,10.2,62,11.1,14.3,154,1012,23.5,0,6,0,87.5,29.7,342.5,48.8,5.2,13.6,2.8,                          M=1:          ,1,CWMT,47.76904235,WHATI,-117.25,63.133,271,5/4/20,,L,, , ,NT-2019-ZF012-19,2010-2019,261,69,5, ,ZF012-19, ,62.849666,-115.867166, ,6/27/19 0:00, ,5.5,NT,NT,1,6,2019
6036907,71855,6/25/19,20,13.7,67.2,13.5,20.18641026,268,1003.34,13,0.4,0,0,84.2,35.1,166,45.9,3.7,9.9,1.6,             IDW=T:RH:WSD:M=1:          ,1,CTRA,9.138832173,RAWSON+LAKE+AUT,-93.733,49.667,435,4/3/20,,L,, , ,ON-2019-DRY12,2010-2019,377,91,6, ,DRY12, ,49.798,-93.7608, ,7/2/19 0:00, ,0.100000001,ON,ON,1,6,2019
6034075,71850,6/25/19,21.2,13.8,62.9,13.1,20.18641026,268,1002.62,12.4,0,8,0,86.3,39.9,172.1,50.5,4.9,13.2,2.6,             IDW=T:RH:WSD:M=1:          ,1,CYQK,28.83602077,KENORA+A,-94.367,49.783,410,4/3/20,,L,, , ,ON-2019-KEN38,2010-2019,374,90,6, ,KEN38, ,50.1444,-94.0438, ,6/26/19 0:00, ,0.800000012,ON,ON,1,6,2019
6034075,71850,6/25/19,21.2,13.8,62.9,13.1,20.18641026,268,1002.62,12.4,0,8,0,86.3,39.9,172.1,50.5,4.9,13.2,2.6,             IDW=T:RH:WSD:M=1:          ,1,CYQK,37.63825528,KENORA+A,-94.367,49.783,410,4/3/20,,L,, , ,ON-2019-KEN41,2010-2019,372,90,6, ,KEN41, ,50.3249,-94.2833, ,6/28/19 0:00, ,0.100000001,ON,ON,1,6,2019
6034073,71151,6/25/19,21.2,13.8,62.9,13.1,20.18641026,268,1002.62,12.4,0,8,0,86.3,41.5,119.5,44.4,4.9,12.3,2.3,             IDW=T:RH:WSD:M=1:          ,1,CTKR,41.44685964,KENORA+RCS,-94.383,49.783,413,4/3/20,,L,, , ,ON-2019-KEN37,2010-2019,377,91,6, ,KEN37, ,50.2918,-94.8758, ,7/4/19 0:00, ,17.5,ON,ON,1,6,2019
6034073,71151,6/25/19,21.2,13.8,62.9,13.1,20.18641026,268,1002.62,12.4,0,8,0,86.3,41.5,119.5,44.4,4.9,12.3,2.3,             IDW=T:RH:WSD:M=1:          ,1,CTKR,43.41022257,KENORA+RCS,-94.383,49.783,413,4/3/20,,L,, , ,ON-2019-KEN40,2010-2019,372,90,6, ,KEN40, ,50.3547,-94.7871, ,6/27/19 0:00, ,0.100000001,ON,ON,1,6,2019
